City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
537,San Andres,CO,12.58,-81.7,86.0,74,75,4.7,broken clouds,2020-09-05 17:03:50
538,Ostersund,SE,63.18,14.64,50.0,87,72,3.36,light rain,2020-09-05 17:03:51
539,Poum,NC,-20.23,164.02,69.8,72,10,14.2,clear sky,2020-09-05 17:03:51
540,Komsomolskiy,UZ,40.43,71.72,75.2,31,0,4.7,clear sky,2020-09-05 17:03:51
541,Minot,US,48.23,-101.3,78.01,33,1,12.75,clear sky,2020-09-05 17:03:52
542,Shaowu,CN,27.34,117.48,70.12,85,1,1.19,clear sky,2020-09-05 17:03:52
543,Allapalli,IN,19.42,80.07,79.72,89,100,1.88,overcast clouds,2020-09-05 17:03:52
544,Rovaniemi,FI,66.5,25.72,55.4,87,56,9.17,broken clouds,2020-09-05 17:03:52
545,Nyurba,RU,63.28,118.33,50.9,88,90,4.9,overcast clouds,2020-09-05 17:03:52
546,Bolgatanga,GH,10.79,-0.85,77.41,83,86,7.34,overcast clouds,2020-09-05 17:03:53
547,Fairbanks,US,64.84,-147.72,44.6,100,90,4.7,overcast clouds,2020-09-05 16:59:37
548,Chapais,CA,49.78,-74.85,53.6,71,75,9.17,broken clouds,2020-09-05 17:03:53
549,Manbij,SY,36.53,37.95,89.6,22,0,4.7,clear sky,2020-09-05 17:03:53
550,Santa Maria,BR,-29.68,-53.81,57.2,93,90,16.11,overcast clouds,2020-09-05 17:02:13
551,Irituia,BR,-1.77,-47.44,95.63,38,21,5.79,few clouds,2020-09-05 17:03:54
552,Melville,US,40.79,-73.42,78.01,33,1,4.7,clear sky,2020-09-05 17:01:29
553,Champoton,MX,19.35,-90.72,86.0,74,40,17.22,scattered clouds,2020-09-05 17:03:54
554,Alofi,NU,-19.06,-169.92,69.8,64,25,9.17,scattered clouds,2020-09-05 17:03:54
555,Eregli,TR,37.51,34.05,71.06,48,0,5.77,clear sky,2020-09-05 17:03:54
556,Huarmey,PE,-10.07,-78.15,67.42,64,26,12.21,scattered clouds,2020-09-05 17:03:55
557,Valparaiso,CL,-33.04,-71.63,59.0,71,40,6.93,scattered clouds,2020-09-05 17:03:55
558,Develi,TR,38.39,35.49,80.6,42,20,12.75,few clouds,2020-09-05 17:03:55
559,Padang,ID,-0.95,100.35,77.02,79,100,5.19,light rain,2020-09-05 17:03:55
560,Wanganui,NZ,-39.93,175.05,54.0,71,100,5.01,overcast clouds,2020-09-05 17:03:56
561,Jiayuguan,CN,39.82,98.3,65.48,28,76,1.72,broken clouds,2020-09-05 17:03:56
562,Erzurum,TR,40.0,41.5,73.4,23,71,8.05,broken clouds,2020-09-05 16:59:26
563,Lishui,CN,28.46,119.91,67.21,73,22,2.08,few clouds,2020-09-05 17:03:56
564,Vallenar,CL,-28.57,-70.76,76.21,19,45,5.97,scattered clouds,2020-09-05 17:03:57
565,Springdale,US,36.19,-94.13,82.99,88,20,8.05,few clouds,2020-09-05 17:01:49
566,Veraval,IN,20.9,70.37,82.29,84,94,10.49,overcast clouds,2020-09-05 17:03:57
567,Flinders,AU,-34.58,150.86,54.0,81,32,4.36,scattered clouds,2020-09-05 17:03:57
568,Camacha,PT,33.08,-16.33,75.2,73,75,13.87,broken clouds,2020-09-05 17:03:57
569,Cap Malheureux,MU,-19.98,57.61,69.01,76,2,4.0,clear sky,2020-09-05 17:03:58
570,Kahului,US,20.89,-156.47,78.8,65,40,11.41,scattered clouds,2020-09-05 17:03:58
571,Edd,ER,13.93,41.69,91.04,60,6,7.78,clear sky,2020-09-05 17:03:58
572,Balezino,RU,57.98,53.01,49.66,78,0,1.79,clear sky,2020-09-05 17:03:58
573,Arnstadt,DE,50.83,10.95,61.0,67,20,4.7,few clouds,2020-09-05 17:03:59
574,Sept-Iles,CA,50.2,-66.38,57.2,62,75,10.29,broken clouds,2020-09-05 17:03:59
575,Siverek,TR,37.76,39.32,91.4,15,0,9.17,clear sky,2020-09-05 17:03:59
576,San Quintin,MX,30.48,-115.95,86.34,42,0,6.71,clear sky,2020-09-05 17:03:59
577,Sumbuya,SL,7.65,-11.96,77.76,87,84,5.3,light rain,2020-09-05 17:04:00
578,Bonavista,CA,48.65,-53.11,64.33,94,99,20.49,moderate rain,2020-09-05 17:04:00
579,Te Anau,NZ,-45.42,167.72,41.68,87,31,3.06,scattered clouds,2020-09-05 17:04:00
580,Honolulu,US,21.31,-157.86,78.8,65,75,11.41,broken clouds,2020-09-05 17:00:27
581,Rincon,US,32.3,-81.24,97.0,50,20,3.36,few clouds,2020-09-05 17:04:00
582,Tura,IN,25.52,90.22,75.63,92,33,4.05,scattered clouds,2020-09-05 17:01:21
583,Rotherham,GB,53.43,-1.36,60.01,70,90,3.0,overcast clouds,2020-09-05 17:04:01
584,San Rafael Del Sur,NI,11.85,-86.44,86.0,70,40,1.14,scattered clouds,2020-09-05 17:04:01
585,Akyab,MM,20.15,92.9,82.76,78,96,2.95,overcast clouds,2020-09-05 17:04:01
586,Kintinku,TZ,-5.88,35.23,75.2,47,20,11.41,few clouds,2020-09-05 17:04:01
587,Pauri,IN,30.15,78.78,65.16,100,4,1.83,clear sky,2020-09-05 17:04:02
588,Xichang,CN,27.9,102.26,68.47,79,100,3.42,moderate rain,2020-09-05 17:04:02
589,Mala Tokmachka,UA,47.54,35.89,78.8,26,100,8.95,overcast clouds,2020-09-05 17:04:02
590,High Rock,BS,26.62,-78.28,87.8,79,75,8.05,broken clouds,2020-09-05 17:03:08
591,Akhmeta,GE,42.03,45.21,78.8,50,19,5.82,few clouds,2020-09-05 17:04:02
592,Uddevalla,SE,58.35,11.94,57.99,71,50,14.99,scattered clouds,2020-09-05 16:59:43
593,Cabra,ES,37.47,-4.44,96.8,20,0,4.7,clear sky,2020-09-05 17:04:03
594,Teya,RU,60.38,92.63,40.62,90,54,4.81,broken clouds,2020-09-05 17:04:03
595,Ust-Maya,RU,60.42,134.53,50.25,96,100,2.15,overcast clouds,2020-09-05 17:04:03
596,Port Moresby,PG,-9.44,147.18,77.0,94,90,17.22,overcast clouds,2020-09-05 17:04:04
597,Ruidoso,US,33.33,-105.67,77.0,23,1,10.29,clear sky,2020-09-05 17:00:32
598,Mongoumba,CF,3.64,18.59,73.76,94,96,1.39,light rain,2020-09-05 17:04:04
599,Douentza,ML,15.0,-2.95,87.17,46,90,9.17,overcast clouds,2020-09-05 17:04:04
600,Yerbogachen,RU,61.28,108.01,54.86,89,50,8.3,scattered clouds,2020-09-05 17:04:04
601,Maningrida,AU,-12.07,134.27,69.31,87,36,8.66,scattered clouds,2020-09-05 17:04:05
602,Ergani,TR,38.27,39.76,93.2,13,40,11.41,scattered clouds,2020-09-05 17:04:05
603,Martapura,ID,-3.42,114.85,74.01,92,25,1.63,scattered clouds,2020-09-05 17:04:05
604,Pandan,PH,14.05,124.17,81.25,83,97,6.4,light rain,2020-09-05 17:04:06
605,Smoky Lake,CA,54.12,-112.47,61.0,83,99,1.01,light rain,2020-09-05 17:04:06
606,Darnah,LY,32.77,22.64,76.93,68,0,20.58,clear sky,2020-09-05 17:04:06
607,Amazar,RU,53.86,120.88,51.15,91,79,3.98,broken clouds,2020-09-05 17:04:06
608,Koutsouras,GR,35.03,25.95,77.0,53,0,21.0,clear sky,2020-09-05 17:04:06
609,Bulawayo,ZW,-20.15,28.58,61.56,43,0,10.8,clear sky,2020-09-05 17:04:07
610,Ocean City,US,39.28,-74.57,79.0,41,1,10.29,clear sky,2020-09-05 17:04:07
611,Sur,OM,22.57,59.53,81.36,70,0,11.99,clear sky,2020-09-05 17:04:07
612,Avera,US,33.19,-82.53,89.6,62,40,10.29,scattered clouds,2020-09-05 17:04:07
613,Djambala,CG,-2.54,14.75,80.87,49,21,3.69,few clouds,2020-09-05 17:02:08
614,Vilhena,BR,-12.74,-60.15,93.2,24,26,12.75,smoke,2020-09-05 17:04:08
615,Brookings,US,44.31,-96.8,75.99,56,2,6.93,clear sky,2020-09-05 17:04:08
616,Yulara,AU,-25.24,130.99,64.4,22,0,8.05,clear sky,2020-09-05 17:04:08
617,Podgornoye,RU,51.73,39.15,64.4,36,100,4.47,overcast clouds,2020-09-05 17:04:09
618,Funadhoo,MV,6.15,73.27,82.24,80,95,19.26,light rain,2020-09-05 17:04:09
619,Yaan,NG,7.38,8.57,74.46,93,87,9.8,moderate rain,2020-09-05 17:04:09
620,Phan Thiet,VN,10.93,108.1,78.93,86,66,2.98,broken clouds,2020-09-05 17:00:40
621,Wewak,PG,-3.55,143.63,77.14,89,97,7.45,moderate rain,2020-09-05 17:04:09
622,Carutapera,BR,-1.2,-46.02,87.42,61,36,11.18,light rain,2020-09-05 17:04:10
623,Kastamonu,TR,41.5,33.67,61.97,74,53,7.52,broken clouds,2020-09-05 17:04:10
624,Faya,SA,18.39,42.45,80.6,14,20,12.75,few clouds,2020-09-05 17:04:10
625,Roswell,US,34.02,-84.36,84.99,61,1,3.36,clear sky,2020-09-05 17:01:37
626,Haines Junction,CA,60.75,-137.51,45.84,66,35,2.13,scattered clouds,2020-09-05 17:04:10
627,Praya,CV,14.92,-23.51,75.2,94,75,17.22,broken clouds,2020-09-05 17:02:56
628,Sharjah,AE,25.36,55.4,98.6,44,0,5.82,clear sky,2020-09-05 17:04:11
629,Ereymentau,KZ,51.62,73.1,44.64,68,75,4.03,broken clouds,2020-09-05 17:04:11
630,Tynda,RU,55.17,124.72,52.27,92,99,4.85,overcast clouds,2020-09-05 17:04:12
631,Axim,GH,4.87,-2.24,77.43,79,99,10.25,overcast clouds,2020-09-05 17:04:12
632,Thinadhoo,MV,0.53,72.93,78.73,83,100,34.18,moderate rain,2020-09-05 17:04:12
633,Leshukonskoye,RU,64.9,45.76,59.04,75,98,8.55,overcast clouds,2020-09-05 17:04:12
634,Camopi,GF,3.17,-52.32,95.52,38,90,2.66,overcast clouds,2020-09-05 17:04:12
635,Shimoda,JP,34.67,138.95,73.0,95,6,11.7,light rain,2020-09-05 17:04:13
636,Baykit,RU,61.67,96.37,51.08,88,100,4.74,moderate rain,2020-09-05 17:04:13
637,Longview,US,32.5,-94.74,82.99,78,1,6.4,clear sky,2020-09-05 17:04:13
638,Orotukan,RU,62.27,151.7,43.09,80,1,8.46,clear sky,2020-09-05 17:04:13
639,Jishou,CN,28.32,109.72,72.34,88,91,2.15,overcast clouds,2020-09-05 17:04:14
640,Keighley,GB,53.87,-1.91,57.99,71,20,17.22,few clouds,2020-09-05 17:04:14
641,Malakal,SS,9.53,31.66,74.43,89,88,2.51,overcast clouds,2020-09-05 17:04:14
642,Koungou,YT,-12.73,45.2,77.0,69,0,6.93,clear sky,2020-09-05 17:04:14
643,Finschhafen,PG,-6.6,147.87,78.75,76,100,8.34,light rain,2020-09-05 17:04:15
644,Blankenberge,BE,51.31,3.13,63.0,63,20,10.29,few clouds,2020-09-05 17:04:15
645,Sao Bento Do Sul,BR,-26.25,-49.38,72.0,81,44,3.0,scattered clouds,2020-09-05 17:04:15
646,Aquiraz,BR,-3.9,-38.39,84.2,54,0,16.11,clear sky,2020-09-05 17:00:44
647,Alexandria,EG,31.22,29.96,80.1,68,0,15.88,clear sky,2020-09-05 16:59:28
648,Challans,FR,46.84,-1.87,69.8,49,4,6.93,clear sky,2020-09-05 17:04:15
649,Bolshaya Rechka,RU,51.95,104.74,50.0,76,90,17.9,overcast clouds,2020-09-05 17:04:16
650,Poso,ID,-1.4,120.75,76.91,76,100,4.83,overcast clouds,2020-09-05 17:04:16
651,Riyadh,SA,24.69,46.72,100.4,16,23,3.36,few clouds,2020-09-05 17:00:30
652,Bar Harbor,US,44.39,-68.2,73.0,43,40,8.05,scattered clouds,2020-09-05 17:04:16
653,Pyapon,MM,16.28,95.68,80.2,85,98,5.59,overcast clouds,2020-09-05 17:04:17
654,Rurrenabaque,BO,-14.44,-67.53,98.24,29,12,5.5,few clouds,2020-09-05 17:04:17
655,Sao Francisco Do Sul,BR,-26.24,-48.64,68.0,82,75,8.05,broken clouds,2020-09-05 17:02:19
656,Zhaozhou,CN,45.68,125.32,60.12,92,0,10.02,clear sky,2020-09-05 17:04:17
657,Alta Floresta,BR,-9.88,-56.09,107.89,10,14,4.29,few clouds,2020-09-05 17:04:17
658,Talas,TR,38.69,35.55,80.6,42,20,12.75,few clouds,2020-09-05 17:04:18
659,Ugoofaaru,MV,5.67,73.0,81.95,80,94,21.23,light rain,2020-09-05 17:04:18
660,Omboue,GA,-1.57,9.26,75.11,76,76,8.5,broken clouds,2020-09-05 17:04:18
661,Pochutla,MX,15.74,-96.47,87.01,70,75,4.32,broken clouds,2020-09-05 17:04:18
662,Bidor,MY,4.11,101.29,80.01,88,40,2.24,light rain,2020-09-05 17:04:19
663,Oskemen,KZ,49.96,82.61,42.8,93,40,2.24,scattered clouds,2020-09-05 17:04:19
664,Puerto Palomas,MX,31.77,-107.62,82.4,34,1,10.29,clear sky,2020-09-05 17:04:19
665,Brae,GB,60.4,-1.35,51.8,76,40,24.16,scattered clouds,2020-09-05 17:03:05
666,Fremont,US,37.55,-121.99,77.0,77,5,0.85,clear sky,2020-09-05 17:01:06
667,Portobelo,PA,9.55,-79.65,88.0,74,10,5.99,light rain,2020-09-05 17:04:20
668,Ixtapa,MX,20.7,-105.2,88.0,79,90,3.22,overcast clouds,2020-09-05 17:04:20
669,Sibu,MY,2.3,111.82,77.0,100,40,1.12,scattered clouds,2020-09-05 17:04:20
670,Urucurituba,BR,-2.68,-57.67,103.12,19,51,4.32,broken clouds,2020-09-05 17:04:20
671,Nizhniy Kuranakh,RU,58.84,125.49,46.99,91,43,0.22,scattered clouds,2020-09-05 17:04:20
672,Severobaykalsk,RU,55.65,109.32,54.23,74,100,2.1,overcast clouds,2020-09-05 17:04:21
673,Panambi,BR,-28.29,-53.5,68.0,72,6,5.82,clear sky,2020-09-05 17:01:46
674,Katherine,AU,-14.47,132.27,75.2,29,43,1.12,scattered clouds,2020-09-05 17:04:21
675,Ayan,RU,56.45,138.17,52.18,92,99,3.8,overcast clouds,2020-09-05 17:04:22
676,Noumea,NC,-22.28,166.46,64.4,72,75,3.36,broken clouds,2020-09-05 17:04:22
677,La Paz,BO,-16.5,-68.15,62.6,23,20,8.05,few clouds,2020-09-05 17:02:32
678,Kambove,CD,-10.88,26.6,64.13,27,0,3.38,clear sky,2020-09-05 17:04:23
679,Oktyabrskiy,RU,54.48,53.47,50.41,78,0,2.91,clear sky,2020-09-05 17:04:23
680,Turangi,NZ,-39.0,175.93,48.99,92,99,3.04,overcast clouds,2020-09-05 17:04:23
681,Alcudia,ES,39.85,3.12,80.6,57,0,11.41,clear sky,2020-09-05 17:04:24
682,Vizinga,RU,61.07,50.1,54.27,89,49,4.74,scattered clouds,2020-09-05 17:04:24
683,Conde,BR,-7.26,-34.91,84.2,51,75,17.22,broken clouds,2020-09-05 17:04:24
684,Mujiayingzi,CN,42.12,118.78,60.4,58,15,5.82,few clouds,2020-09-05 17:04:24
685,Kampong Cham,KH,11.99,105.46,79.95,86,97,6.55,overcast clouds,2020-09-05 17:04:25
686,Geraldton,AU,-28.77,114.6,53.6,93,75,8.05,broken clouds,2020-09-05 17:04:25
687,Coracao De Maria,BR,-12.23,-38.75,82.36,45,33,12.95,scattered clouds,2020-09-05 17:04:25
688,Churapcha,RU,62.0,132.43,49.55,93,100,5.1,overcast clouds,2020-09-05 17:04:25
689,Vangaindrano,MG,-23.35,47.6,63.25,84,12,8.14,light rain,2020-09-05 17:04:26
690,Buriti Alegre,BR,-18.14,-49.04,90.5,15,20,9.13,few clouds,2020-09-05 17:02:53
691,Svetlyy,RU,54.67,20.13,62.6,88,40,6.71,scattered clouds,2020-09-05 17:04:26
692,Porto Torres,IT,40.84,8.4,84.2,45,0,9.17,clear sky,2020-09-05 17:04:26
693,Adavere,EE,58.71,25.9,63.0,84,100,3.42,light rain,2020-09-05 17:04:27
694,Tilichiki,RU,60.47,166.1,32.36,96,0,6.82,clear sky,2020-09-05 17:04:27
695,Kilindoni,TZ,-7.91,39.67,75.99,74,0,11.65,clear sky,2020-09-05 17:04:27
696,Zyryanka,RU,65.75,150.85,45.01,69,4,5.77,clear sky,2020-09-05 17:04:27
697,Ngunguru,NZ,-35.62,174.5,51.01,3,100,1.01,overcast clouds,2020-09-05 17:04:27
698,The Pas,CA,53.83,-101.25,60.8,59,1,4.7,clear sky,2020-09-05 17:04:01
699,Tuy Hoa,VN,13.08,109.3,78.69,85,95,5.32,overcast clouds,2020-09-05 17:04:28
700,Doha,QA,25.29,51.53,98.6,50,0,3.36,clear sky,2020-09-05 17:04:00
701,Tabas,IR,33.6,56.92,89.6,10,0,6.93,clear sky,2020-09-05 17:02:06
702,Port Hardy,CA,50.7,-127.42,57.2,93,90,3.36,overcast clouds,2020-09-05 17:04:29
703,Skibbereen,IE,51.55,-9.27,62.6,59,75,14.99,broken clouds,2020-09-05 17:04:29
704,Liverpool,GB,53.41,-2.98,60.01,77,40,9.17,scattered clouds,2020-09-05 17:00:38
705,Taunggyi,MM,20.78,97.03,64.71,100,69,2.42,broken clouds,2020-09-05 17:04:29
706,Giresun,TR,40.5,38.5,77.0,65,75,4.7,broken clouds,2020-09-05 17:04:30
707,Mkuranga,TZ,-7.12,39.21,75.2,78,20,11.41,few clouds,2020-09-05 17:04:30
708,Puerto Madryn,AR,-42.77,-65.04,55.38,46,9,17.31,clear sky,2020-09-05 17:04:30
709,Daur,PK,26.46,68.32,87.8,70,95,4.7,overcast clouds,2020-09-05 17:04:30
710,Fos-Sur-Mer,FR,43.44,4.94,80.6,54,0,10.29,clear sky,2020-09-05 17:04:31
711,San Jeronimo,PE,-11.95,-75.28,61.65,38,36,1.9,light rain,2020-09-05 17:04:31
712,Dalvik,IS,65.97,-18.53,51.8,50,98,6.93,overcast clouds,2020-09-05 17:04:31
